time/s	I/mA	Ewe/V
1.085692172573108E+003	-3.0049616E-003	3.1581645E+000
1.088692172497322E+003	-3.0047705E-003	3.1578782E+000
1.091692172421535E+003	-3.0049616E-003	3.1578400E+000
1.094692172345749E+003	-3.0047072E-003	3.1576300E+000
1.097692172269963E+003	-3.0058529E-003	3.1570382E+000
1.100692172194176E+003	-3.0046434E-003	3.1568472E+000
1.103692172118390E+003	-3.0052161E-003	3.1568282E+000
1.106692172042603E+003	-3.0054708E-003	3.1566563E+000
1.109692171966817E+003	-3.0051528E-003	3.1564271E+000
1.112692171891031E+003	-3.0050252E-003	3.1560264E+000
1.115692171815244E+003	-3.0043887E-003	3.1557972E+000
1.118692171739458E+003	-3.0046434E-003	3.1556444E+000
1.121692171663672E+003	-3.0047072E-003	3.1553199E+000
1.124692171587885E+003	-3.0050252E-003	3.1550908E+000
1.127692171512099E+003	-3.0045160E-003	3.1548235E+000
1.130692171436312E+003	-3.0047072E-003	3.1544034E+000
1.133692171360526E+003	-3.0049616E-003	3.1543844E+000
1.136692171284740E+003	-3.0043253E-003	3.1541171E+000
1.139692171208953E+003	-3.0048981E-003	3.1539834E+000
1.142692171133167E+003	-3.0046434E-003	3.1536589E+000
1.145692171057381E+003	-3.0050252E-003	3.1532962E+000
1.148692170981594E+003	-3.0046434E-003	3.1531053E+000
1.151692170905808E+003	-3.0047705E-003	3.1527998E+000
1.154692170830022E+003	-3.0045798E-003	3.1526089E+000
1.157692170754235E+003	-3.0045798E-003	3.1523988E+000
1.160692170678449E+003	-3.0037523E-003	3.1521506E+000
1.163692170602662E+003	-3.0046434E-003	3.1517496E+000
1.166692170526876E+003	-3.0047072E-003	3.1515398E+000
1.169692170451090E+003	-3.0055980E-003	3.1514633E+000
1.172692170375303E+003	-3.0054708E-003	3.1511006E+000
1.175692170299517E+003	-3.0048981E-003	3.1510434E+000
1.178692170223731E+003	-3.0050252E-003	3.1506805E+000
1.181692170147944E+003	-3.0048981E-003	3.1504323E+000
1.184692170072158E+003	-3.0050252E-003	3.1503179E+000
1.187692169996371E+003	-3.0054708E-003	3.1500506E+000
1.190692169920585E+003	-3.0043887E-003	3.1497450E+000
1.193692169844799E+003	-3.0049616E-003	3.1495352E+000
1.196692169769012E+003	-3.0048981E-003	3.1493061E+000
1.199692169693226E+003	-3.0052799E-003	3.1492105E+000
1.202692169617440E+003	-3.0038792E-003	3.1488669E+000
1.205692169541653E+003	-3.0046434E-003	3.1486759E+000
1.208692169465867E+003	-3.0047072E-003	3.1484849E+000
1.211692169390080E+003	-3.0055980E-003	3.1481032E+000
1.214692169314294E+003	-3.0043253E-003	3.1477787E+000
1.217692169238508E+003	-3.0040068E-003	3.1476259E+000
1.220692169162721E+003	-3.0047072E-003	3.1476068E+000
1.223692169086935E+003	-3.0056618E-003	3.1472058E+000
1.226692169011149E+003	-3.0051528E-003	3.1468813E+000
1.229692168935362E+003	-3.0049616E-003	3.1467094E+000
1.232692168859576E+003	-3.0048343E-003	3.1464994E+000
1.235692168783789E+003	-3.0034340E-003	3.1462131E+000
1.238692168708003E+003	-3.0046434E-003	3.1460986E+000
1.241692168632217E+003	-3.0048343E-003	3.1456213E+000
1.244692168556430E+003	-3.0042615E-003	3.1454303E+000
1.247692168480644E+003	-3.0044522E-003	3.1451058E+000
1.250692168404858E+003	-3.0049616E-003	3.1449912E+000
1.253692168329071E+003	-3.0043887E-003	3.1447814E+000
1.256692168253285E+003	-3.0051528E-003	3.1446857E+000
1.259692168177498E+003	-3.0055980E-003	3.1443803E+000
1.262692168101712E+003	-3.0046434E-003	3.1440940E+000
1.265692168025926E+003	-3.0041977E-003	3.1439984E+000
1.268692167950139E+003	-3.0050252E-003	3.1436739E+000
1.271692167874353E+003	-3.0041342E-003	3.1434257E+000
1.274692167798567E+003	-3.0047705E-003	3.1431584E+000
1.277692167722780E+003	-3.0052161E-003	3.1431394E+000
1.280692167646994E+003	-3.0048343E-003	3.1428721E+000
1.283692167571207E+003	-3.0045798E-003	3.1426048E+000
1.286692167495421E+003	-3.0050890E-003	3.1421657E+000
1.289692167419635E+003	-3.0050890E-003	3.1420321E+000
1.292692167343848E+003	-3.0054073E-003	3.1419556E+000
1.295692167268062E+003	-3.0047705E-003	3.1414974E+000
1.298692167192276E+003	-3.0048981E-003	3.1413639E+000
1.301692167116489E+003	-3.0046434E-003	3.1410775E+000
1.304692167040703E+003	-3.0050890E-003	3.1408293E+000
1.307692166964916E+003	-3.0055346E-003	3.1405430E+000
1.310692166889130E+003	-3.0055346E-003	3.1403711E+000
1.313692166813344E+003	-3.0047072E-003	3.1403520E+000
1.316692166737557E+003	-3.0049616E-003	3.1400657E+000
1.319692166661771E+003	-3.0046434E-003	3.1398556E+000
1.322692166585985E+003	-3.0047705E-003	3.1396456E+000
1.325692166510198E+003	-3.0047072E-003	3.1393402E+000
1.328692166434412E+003	-3.0045798E-003	3.1392255E+000
1.331692166358625E+003	-3.0047072E-003	3.1391301E+000
1.334692166282839E+003	-3.0054708E-003	3.1388056E+000
1.337692166207053E+003	-3.0057253E-003	3.1384618E+000
1.340692166131266E+003	-3.0048343E-003	3.1383283E+000
1.343692166055480E+003	-3.0044522E-003	3.1381564E+000
1.346692165979694E+003	-3.0057891E-003	3.1375837E+000
1.349692165903907E+003	-3.0055980E-003	3.1376600E+000
1.352692165828121E+003	-3.0046434E-003	3.1374118E+000
1.355692165752334E+003	-3.0045160E-003	3.1371636E+000
1.358692165676548E+003	-3.0050252E-003	3.1367629E+000
1.361692165600762E+003	-3.0043887E-003	3.1366291E+000
1.364692165524975E+003	-3.0052161E-003	3.1364191E+000
1.367692165449189E+003	-3.0045160E-003	3.1362281E+000
1.370692165373403E+003	-3.0048343E-003	3.1360373E+000
1.373692165297616E+003	-3.0048981E-003	3.1358654E+000
1.376692165221830E+003	-3.0048343E-003	3.1357508E+000
1.379692165146043E+003	-3.0053435E-003	3.1353881E+000
1.382692165070257E+003	-3.0048343E-003	3.1353500E+000
1.385692164994471E+003	-3.0047072E-003	3.1351590E+000
1.388692164918684E+003	-3.0048981E-003	3.1348155E+000
1.391692164842898E+003	-3.0049616E-003	3.1346626E+000
1.394692164767112E+003	-3.0056618E-003	3.1342044E+000
1.397692164691325E+003	-3.0047705E-003	3.1340899E+000
1.400692164615539E+003	-3.0049616E-003	3.1338418E+000
1.403692164539752E+003	-3.0051528E-003	3.1336699E+000
1.406692164463966E+003	-3.0048981E-003	3.1334980E+000
1.409692164388180E+003	-3.0051528E-003	3.1333644E+000
1.412692164312393E+003	-3.0046434E-003	3.1329825E+000
1.415692164236607E+003	-3.0050252E-003	3.1328681E+000
1.418692164160821E+003	-3.0048343E-003	3.1327152E+000
1.421692164085034E+003	-3.0049616E-003	3.1324861E+000
1.424692164009248E+003	-3.0045798E-003	3.1320662E+000
1.427692163933461E+003	-3.0055346E-003	3.1321044E+000
1.430692163857675E+003	-3.0045798E-003	3.1318753E+000
1.433692163781889E+003	-3.0045798E-003	3.1317225E+000
1.436692163706102E+003	-3.0047072E-003	3.1317415E+000
1.439692163630316E+003	-3.0044522E-003	3.1312644E+000
1.442692163554530E+003	-3.0050890E-003	3.1312644E+000
1.445692163478743E+003	-3.0046434E-003	3.1310925E+000
1.448692163402957E+003	-3.0050890E-003	3.1307297E+000
1.451692163327170E+003	-3.0050252E-003	3.1304243E+000
1.454692163251384E+003	-3.0051528E-003	3.1304624E+000
1.457692163175598E+003	-3.0043253E-003	3.1303098E+000
1.460692163099811E+003	-3.0043253E-003	3.1299660E+000
1.463692163024025E+003	-3.0049616E-003	3.1296797E+000
1.466692162948239E+003	-3.0045160E-003	3.1295843E+000
1.469692162872452E+003	-3.0052799E-003	3.1293743E+000
1.472692162796666E+003	-3.0051528E-003	3.1292405E+000
1.475692162720879E+003	-3.0048343E-003	3.1288588E+000
1.478692162645093E+003	-3.0049616E-003	3.1287634E+000
1.481692162569307E+003	-3.0048343E-003	3.1284196E+000
1.484692162493520E+003	-3.0047072E-003	3.1284578E+000
1.487692162417734E+003	-3.0050252E-003	3.1282861E+000
1.490692162341948E+003	-3.0045160E-003	3.1281714E+000
1.493692162266161E+003	-3.0052799E-003	3.1277897E+000
1.496692162190375E+003	-3.0044522E-003	3.1276560E+000
1.499692162114588E+003	-3.0048343E-003	3.1274459E+000
1.502692162038802E+003	-3.0048343E-003	3.1273315E+000
1.505692161963016E+003	-3.0047072E-003	3.1272168E+000
1.508692161887229E+003	-3.0045798E-003	3.1269305E+000
1.511692161811443E+003	-3.0047705E-003	3.1267014E+000
1.514692161735657E+003	-3.0050890E-003	3.1264913E+000
1.517692161659870E+003	-3.0045798E-003	3.1262431E+000
1.520692161584084E+003	-3.0047705E-003	3.1260905E+000
1.523692161508297E+003	-3.0052161E-003	3.1258805E+000
1.526692161432511E+003	-3.0051528E-003	3.1255178E+000
1.529692161356725E+003	-3.0041977E-003	3.1254985E+000
1.532692161280938E+003	-3.0048343E-003	3.1254413E+000
1.535692161205152E+003	-3.0047705E-003	3.1249831E+000
1.538692161129366E+003	-3.0052161E-003	3.1247349E+000
1.541692161053579E+003	-3.0048343E-003	3.1248496E+000
1.544692160977793E+003	-3.0048343E-003	3.1244104E+000
1.547692160902006E+003	-3.0051528E-003	3.1241622E+000
1.550692160826220E+003	-3.0056618E-003	3.1240668E+000
1.553692160750434E+003	-3.0043253E-003	3.1240096E+000
1.556692160674647E+003	-3.0053435E-003	3.1236849E+000
1.559692160598861E+003	-3.0054708E-003	3.1234367E+000
1.562692160523075E+003	-3.0054708E-003	3.1233032E+000
1.565692160447288E+003	-3.0045798E-003	3.1228449E+000
1.568692160371502E+003	-3.0047705E-003	3.1229022E+000
1.571692160295715E+003	-3.0044522E-003	3.1226540E+000
1.574692160219929E+003	-3.0047072E-003	3.1224439E+000
1.577692160144143E+003	-3.0046434E-003	3.1222913E+000
1.580692160068356E+003	-3.0045160E-003	3.1221957E+000
1.583692159992570E+003	-3.0047705E-003	3.1219094E+000
1.586692159916784E+003	-3.0044522E-003	3.1216612E+000
1.589692159840997E+003	-3.0050890E-003	3.1214321E+000
1.592692159765211E+003	-3.0048981E-003	3.1212411E+000
1.595692159689424E+003	-3.0053435E-003	3.1211648E+000
1.598692159613638E+003	-3.0048343E-003	3.1212411E+000
1.601692159537852E+003	-3.0042615E-003	3.1208212E+000
1.604692159462065E+003	-3.0048343E-003	3.1208212E+000
1.607692159386279E+003	-3.0050890E-003	3.1203821E+000
1.610692159310493E+003	-3.0050890E-003	3.1202102E+000
1.613692159234706E+003	-3.0043887E-003	3.1200194E+000
1.616692159158920E+003	-3.0044522E-003	3.1198094E+000
1.619692159083133E+003	-3.0041977E-003	3.1195040E+000
1.622692159007347E+003	-3.0048343E-003	3.1194656E+000
1.625692158931561E+003	-3.0055346E-003	3.1193702E+000
1.628692158855774E+003	-3.0054708E-003	3.1188166E+000
1.631692158779988E+003	-3.0051528E-003	3.1188548E+000
1.634692158704202E+003	-3.0051528E-003	3.1185684E+000
1.637692158628415E+003	-3.0049616E-003	3.1183965E+000
1.640692158552629E+003	-3.0045160E-003	3.1181102E+000
1.643692158476842E+003	-3.0041977E-003	3.1179574E+000
1.646692158401056E+003	-3.0050890E-003	3.1178238E+000
1.649692158325270E+003	-3.0044522E-003	3.1175947E+000
1.652692158249483E+003	-3.0049616E-003	3.1172893E+000
1.655692158173697E+003	-3.0043887E-003	3.1171746E+000
1.658692158097911E+003	-3.0045798E-003	3.1170983E+000
1.661692158022124E+003	-3.0045160E-003	3.1167929E+000
1.664692157946338E+003	-3.0048981E-003	3.1166973E+000
1.667692157870551E+003	-3.0050252E-003	3.1163347E+000
1.670692157794765E+003	-3.0050252E-003	3.1162584E+000
1.673692157718979E+003	-3.0045798E-003	3.1160865E+000
1.676692157643192E+003	-3.0045798E-003	3.1160483E+000
1.679692157567406E+003	-3.0044522E-003	3.1156664E+000
1.682692157491620E+003	-3.0046434E-003	3.1155138E+000
1.685692157415833E+003	-3.0050890E-003	3.1152272E+000
1.688692157340047E+003	-3.0043887E-003	3.1152081E+000
1.691692157264260E+003	-3.0047072E-003	3.1149027E+000
1.694692157188474E+003	-3.0052799E-003	3.1146545E+000
1.697692157112688E+003	-3.0048343E-003	3.1143873E+000
1.700692157036901E+003	-3.0048343E-003	3.1143491E+000
1.703692156961115E+003	-3.0050890E-003	3.1140628E+000
1.706692156885329E+003	-3.0052799E-003	3.1139481E+000
1.709692156809542E+003	-3.0045160E-003	3.1137574E+000
1.712692156733756E+003	-3.0054708E-003	3.1135855E+000
1.715692156657969E+003	-3.0047705E-003	3.1134708E+000
1.718692156582183E+003	-3.0048981E-003	3.1131082E+000
1.721692156506397E+003	-3.0050252E-003	3.1130509E+000
1.724692156430610E+003	-3.0044522E-003	3.1129363E+000
1.727692156354824E+003	-3.0052799E-003	3.1141963E+000
1.730692156279038E+003	-3.0049616E-003	3.1138718E+000
1.733692156203251E+003	-3.0048981E-003	3.1137955E+000
1.736692156127465E+003	-3.0049616E-003	3.1137190E+000
1.739692156051678E+003	-3.0044522E-003	3.1135092E+000
1.742692155975892E+003	-3.0045798E-003	3.1134136E+000
1.745692155900106E+003	-3.0048343E-003	3.1132035E+000
1.748692155824319E+003	-3.0050252E-003	3.1131845E+000
1.751692155748533E+003	-3.0054073E-003	3.1129553E+000
1.754692155672747E+003	-3.0041342E-003	3.1127455E+000
1.757692155596960E+003	-3.0044522E-003	3.1123636E+000
1.760692155521174E+003	-3.0050252E-003	3.1122873E+000
1.763692155445387E+003	-3.0050890E-003	3.1119626E+000
1.766692155369601E+003	-3.0046434E-003	3.1115236E+000
1.769692155293815E+003	-3.0041342E-003	3.1114662E+000
1.772692155218028E+003	-3.0043887E-003	3.1109507E+000
1.775692155142242E+003	-3.0048343E-003	3.1106644E+000
1.778692155066456E+003	-3.0052799E-003	3.1103590E+000
1.781692154990669E+003	-3.0048343E-003	3.1102061E+000
1.784692154914883E+003	-3.0050890E-003	3.1099770E+000
1.787692154839096E+003	-3.0040704E-003	3.1099007E+000
1.790692154763310E+003	-3.0050252E-003	3.1096525E+000
1.793692154687524E+003	-3.0043887E-003	3.1094043E+000
1.796692154611737E+003	-3.0047072E-003	3.1093090E+000
1.799692154535951E+003	-3.0048981E-003	3.1089842E+000
1.802692154460165E+003	-3.0051528E-003	3.1087554E+000
1.805692154384378E+003	-3.0048981E-003	3.1087554E+000
1.808692154308592E+003	-3.0041342E-003	3.1084306E+000
1.811692154232805E+003	-3.0044522E-003	3.1082971E+000
1.814692154157019E+003	-3.0044522E-003	3.1079724E+000
1.817692154081233E+003	-3.0040068E-003	3.1078007E+000
1.820692154005446E+003	-3.0041977E-003	3.1076670E+000
1.823692153929660E+003	-3.0043887E-003	3.1074569E+000
1.826692153853874E+003	-3.0052161E-003	3.1073616E+000
1.829692153778087E+003	-3.0057891E-003	3.1070180E+000
1.832692153702301E+003	-3.0045160E-003	3.1068652E+000
1.835692153626514E+003	-3.0048343E-003	3.1066360E+000
1.838692153550728E+003	-3.0043887E-003	3.1063879E+000
1.841692153474942E+003	-3.0045798E-003	3.1062925E+000
1.844692153399155E+003	-3.0042615E-003	3.1059296E+000
1.847692153323369E+003	-3.0056618E-003	3.1057196E+000
1.850692153247583E+003	-3.0050252E-003	3.1057005E+000
1.853692153171796E+003	-3.0043887E-003	3.1055861E+000
1.856692153096010E+003	-3.0049616E-003	3.1052232E+000
1.859692153020223E+003	-3.0050252E-003	3.1049559E+000
1.862692152944437E+003	-3.0055980E-003	3.1048605E+000
1.865692152868651E+003	-3.0041977E-003	3.1044979E+000
1.868692152792864E+003	-3.0041977E-003	3.1042688E+000
1.871692152717078E+003	-3.0048343E-003	3.1041541E+000
1.874692152641292E+003	-3.0050252E-003	3.1038678E+000
1.877692152565505E+003	-3.0054073E-003	3.1036959E+000
1.880692152489719E+003	-3.0041342E-003	3.1035051E+000
1.883692152413932E+003	-3.0049616E-003	3.1035433E+000
1.886692152338146E+003	-3.0050890E-003	3.1032569E+000
1.889692152262360E+003	-3.0050890E-003	3.1028941E+000
1.892692152186573E+003	-3.0040704E-003	3.1027987E+000
1.895692152110787E+003	-3.0051528E-003	3.1024933E+000
1.898692152035001E+003	-3.0044522E-003	3.1021495E+000
1.901692151959214E+003	-3.0052799E-003	3.1019394E+000
1.904692151883428E+003	-3.0050890E-003	3.1015577E+000
1.907692151807641E+003	-3.0050252E-003	3.1015959E+000
1.910692151731855E+003	-3.0055980E-003	3.1012714E+000
1.913692151656069E+003	-3.0054073E-003	3.1012139E+000
1.916692151580282E+003	-3.0045160E-003	3.1009851E+000
1.919692151504496E+003	-3.0041977E-003	3.1007941E+000
1.922692151428710E+003	-3.0052161E-003	3.1006603E+000
1.925692151352923E+003	-3.0052799E-003	3.1002405E+000
1.928692151277137E+003	-3.0054073E-003	3.1000113E+000
1.931692151201351E+003	-3.0049616E-003	3.0998776E+000
1.934692151125564E+003	-3.0047705E-003	3.0998013E+000
1.937692151049778E+003	-3.0043887E-003	3.0993621E+000
1.940692150973991E+003	-3.0050252E-003	3.0991712E+000
1.943692150898205E+003	-3.0045160E-003	3.0991712E+000
1.946692150822419E+003	-3.0057253E-003	3.0987895E+000
1.949692150746632E+003	-3.0045798E-003	3.0982740E+000
1.952692150670846E+003	-3.0049616E-003	3.0981593E+000
1.955692150595060E+003	-3.0040068E-003	3.0980449E+000
1.958692150519273E+003	-3.0050252E-003	3.0977395E+000
1.961692150443487E+003	-3.0041977E-003	3.0975294E+000
1.964692150367700E+003	-3.0050890E-003	3.0972621E+000
1.967692150291914E+003	-3.0043253E-003	3.0972431E+000
1.970692150216128E+003	-3.0048981E-003	3.0969374E+000
1.973692150140341E+003	-3.0052161E-003	3.0966702E+000
1.976692150064555E+003	-3.0055980E-003	3.0965557E+000
1.979692149988769E+003	-3.0051528E-003	3.0964410E+000
1.982692149912982E+003	-3.0047705E-003	3.0961738E+000
1.985692149837196E+003	-3.0045798E-003	3.0958493E+000
1.988692149761409E+003	-3.0040068E-003	3.0957155E+000
1.991692149685623E+003	-3.0045798E-003	3.0955439E+000
1.994692149609837E+003	-3.0039430E-003	3.0956202E+000
1.997692149534050E+003	-3.0045798E-003	3.0954101E+000
2.000692149458264E+003	-3.0047072E-003	3.0950665E+000
2.003692149382478E+003	-3.0048981E-003	3.0949519E+000
2.006692149306691E+003	-3.0039430E-003	3.0947227E+000
2.009692149230905E+003	-3.0045798E-003	3.0946846E+000
2.012692149155118E+003	-3.0040068E-003	3.0942073E+000
2.015692149079332E+003	-3.0050890E-003	3.0942647E+000
2.018692149003546E+003	-3.0042615E-003	3.0938637E+000
2.021692148927759E+003	-3.0048981E-003	3.0938637E+000
2.024692148851973E+003	-3.0047072E-003	3.0935202E+000
2.027692148776187E+003	-3.0042615E-003	3.0935202E+000
2.030692148700400E+003	-3.0045160E-003	3.0931954E+000
2.033692148624614E+003	-3.0053435E-003	3.0931191E+000
2.036692148548827E+003	-3.0053435E-003	3.0929282E+000
2.039692148473041E+003	-3.0050252E-003	3.0927756E+000
2.042692148397255E+003	-3.0050890E-003	3.0926228E+000
2.045692148321468E+003	-3.0046434E-003	3.0924892E+000
2.048692148245682E+003	-3.0047072E-003	3.0921073E+000
2.051692148169896E+003	-3.0049616E-003	3.0920119E+000
2.054692148094109E+003	-3.0049616E-003	3.0919163E+000
2.057692148018323E+003	-3.0043887E-003	3.0916109E+000
2.060692147942536E+003	-3.0050252E-003	3.0913055E+000
2.063692147866750E+003	-3.0044522E-003	3.0911908E+000
2.066692147790964E+003	-3.0043253E-003	3.0911527E+000
2.069692147715177E+003	-3.0046434E-003	3.0907710E+000
2.072692147639391E+003	-3.0054073E-003	3.0908854E+000
2.075692147563605E+003	-3.0041342E-003	3.0905037E+000
2.078692147487818E+003	-3.0054073E-003	3.0904653E+000
2.081692147412032E+003	-3.0044522E-003	3.0902364E+000
2.084692147336245E+003	-3.0044522E-003	3.0900645E+000
2.087692147260459E+003	-3.0051528E-003	3.0898545E+000
2.090692147184673E+003	-3.0045798E-003	3.0897782E+000
2.093692147108886E+003	-3.0049616E-003	3.0893390E+000
2.096692147033100E+003	-3.0047705E-003	3.0894535E+000
2.099692146957314E+003	-3.0048981E-003	3.0893009E+000
2.102692146881527E+003	-3.0047072E-003	3.0890527E+000
2.105692146805741E+003	-3.0050252E-003	3.0888236E+000
2.108692146729954E+003	-3.0040704E-003	3.0886707E+000
2.111692146654168E+003	-3.0050252E-003	3.0886135E+000
2.114692146578382E+003	-3.0054073E-003	3.0883653E+000
2.117692146502595E+003	-3.0055346E-003	3.0882125E+000
2.120692146426809E+003	-3.0041342E-003	3.0880408E+000
2.123692146351023E+003	-3.0046434E-003	3.0880599E+000
2.126692146275236E+003	-3.0042615E-003	3.0878308E+000
2.129692146199450E+003	-3.0049616E-003	3.0876398E+000
2.132692146123663E+003	-3.0048343E-003	3.0874298E+000
2.135692146047877E+003	-3.0048343E-003	3.0872390E+000
2.138692145972091E+003	-3.0049616E-003	3.0870671E+000
2.141692145896304E+003	-3.0045160E-003	3.0870671E+000
2.144692145820518E+003	-3.0059165E-003	3.0867236E+000
2.147692145744732E+003	-3.0047072E-003	3.0866852E+000
2.150692145668945E+003	-3.0044522E-003	3.0864179E+000
2.153692145593159E+003	-3.0052161E-003	3.0862079E+000
2.156692145517372E+003	-3.0048343E-003	3.0859406E+000
2.159692145441586E+003	-3.0052799E-003	3.0859215E+000
2.162692145365800E+003	-3.0050252E-003	3.0856924E+000
2.165692145290013E+003	-3.0052799E-003	3.0855207E+000
2.168692145214227E+003	-3.0043253E-003	3.0853870E+000
2.171692145138441E+003	-3.0045798E-003	3.0852916E+000
2.174692145062654E+003	-3.0046434E-003	3.0849862E+000
2.177692144986868E+003	-3.0043253E-003	3.0848525E+000
2.180692144911081E+003	-3.0050252E-003	3.0845661E+000
2.183692144835295E+003	-3.0050252E-003	3.0845280E+000
2.186692144759509E+003	-3.0050890E-003	3.0842032E+000
2.189692144683722E+003	-3.0050890E-003	3.0841460E+000
2.192692144607936E+003	-3.0045160E-003	3.0840316E+000
2.195692144532150E+003	-3.0044522E-003	3.0838788E+000
2.198692144456363E+003	-3.0041342E-003	3.0837643E+000
2.201692144380577E+003	-3.0047072E-003	3.0835161E+000
2.204692144304790E+003	-3.0042615E-003	3.0833442E+000
2.207692144229004E+003	-3.0052799E-003	3.0832105E+000
2.210692144153218E+003	-3.0054708E-003	3.0829816E+000
2.213692144077431E+003	-3.0043253E-003	3.0828097E+000
2.216692144001645E+003	-3.0051528E-003	3.0827141E+000
2.219692143925859E+003	-3.0051528E-003	3.0824659E+000
2.222692143850072E+003	-3.0043887E-003	3.0823705E+000
2.225692143774286E+003	-3.0048981E-003	3.0824659E+000
2.228692143698499E+003	-3.0052799E-003	3.0824468E+000
2.231692143622713E+003	-3.0054708E-003	3.0821986E+000
2.234692143546927E+003	-3.0050890E-003	3.0820270E+000
2.237692143471140E+003	-3.0041977E-003	3.0818741E+000
2.240692143395354E+003	-3.0046434E-003	3.0817215E+000
2.243692143319568E+003	-3.0049616E-003	3.0814924E+000
2.246692143243781E+003	-3.0051528E-003	3.0815306E+000
2.249692143167995E+003	-3.0047705E-003	3.0811868E+000
2.252692143092208E+003	-3.0040068E-003	3.0810723E+000
2.255692143016422E+003	-3.0048981E-003	3.0809386E+000
2.258692142940636E+003	-3.0050252E-003	3.0805950E+000
2.261692142864849E+003	-3.0043887E-003	3.0804040E+000
2.264692142789063E+003	-3.0059165E-003	3.0804040E+000
2.267692142713277E+003	-3.0045798E-003	3.0802705E+000
2.270692142637490E+003	-3.0045798E-003	3.0800223E+000
2.273692142561704E+003	-3.0048981E-003	3.0798695E+000
2.276692142485917E+003	-3.0045160E-003	3.0796976E+000
2.279692142410131E+003	-3.0047705E-003	3.0795641E+000
2.282692142334345E+003	-3.0050890E-003	3.0793159E+000
2.285692142258558E+003	-3.0050890E-003	3.0790296E+000
2.288692142182772E+003	-3.0045798E-003	3.0789149E+000
2.291692142106986E+003	-3.0052161E-003	3.0787623E+000
2.294692142031199E+003	-3.0054073E-003	3.0785332E+000
2.297692141955413E+003	-3.0055346E-003	3.0784376E+000
2.300692141879626E+003	-3.0052799E-003	3.0782468E+000
2.303692141803840E+003	-3.0041342E-003	3.0780368E+000
2.306692141728054E+003	-3.0054073E-003	3.0779412E+000
2.309692141652267E+003	-3.0055346E-003	3.0777121E+000
2.312692141576481E+003	-3.0048343E-003	3.0777504E+000
2.315692141500695E+003	-3.0045160E-003	3.0775595E+000
2.318692141424908E+003	-3.0048981E-003	3.0772350E+000
2.321692141349122E+003	-3.0043887E-003	3.0771394E+000
2.324692141273335E+003	-3.0054708E-003	3.0769484E+000
2.327692141197549E+003	-3.0050890E-003	3.0767958E+000
2.330692141121763E+003	-3.0048981E-003	3.0765285E+000
2.333692141045976E+003	-3.0052161E-003	3.0764713E+000
2.336692140970190E+003	-3.0044522E-003	3.0762038E+000
2.339692140894404E+003	-3.0046434E-003	3.0759366E+000
2.342692140818617E+003	-3.0051528E-003	3.0757649E+000
2.345692140742831E+003	-3.0048343E-003	3.0756502E+000
2.348692140667044E+003	-3.0048343E-003	3.0755548E+000
2.351692140591258E+003	-3.0049616E-003	3.0754020E+000
2.354692140515472E+003	-3.0047072E-003	3.0751157E+000
2.357692140439685E+003	-3.0044522E-003	3.0750775E+000
2.360692140363899E+003	-3.0047705E-003	3.0750203E+000
2.363692140288113E+003	-3.0046434E-003	3.0746765E+000
2.366692140212326E+003	-3.0046434E-003	3.0745430E+000
2.369692140136540E+003	-3.0048981E-003	3.0744092E+000
2.372692140060753E+003	-3.0048343E-003	3.0741611E+000
2.375692139984967E+003	-3.0047705E-003	3.0739703E+000
2.378692139909181E+003	-3.0043887E-003	3.0738556E+000
2.381692139833394E+003	-3.0047072E-003	3.0737028E+000
2.384692139757608E+003	-3.0043253E-003	3.0735121E+000
2.387692139681822E+003	-3.0050890E-003	3.0733020E+000
2.390692139606035E+003	-3.0045160E-003	3.0732064E+000
2.393692139530249E+003	-3.0046434E-003	3.0730157E+000
2.396692139454462E+003	-3.0045798E-003	3.0729010E+000
2.399692139378676E+003	-3.0048343E-003	3.0726910E+000
2.402692139302890E+003	-3.0052799E-003	3.0725384E+000
2.405692139227103E+003	-3.0045798E-003	3.0724812E+000
2.408692139151317E+003	-3.0041977E-003	3.0721564E+000
2.411692139075531E+003	-3.0047705E-003	3.0718701E+000
2.414692138999744E+003	-3.0041342E-003	3.0717747E+000
2.417692138923958E+003	-3.0046434E-003	3.0715647E+000
2.420692138848171E+003	-3.0037523E-003	3.0714309E+000
2.423692138772385E+003	-3.0044522E-003	3.0712974E+000
2.426692138696599E+003	-3.0052161E-003	3.0711064E+000
2.429692138620812E+003	-3.0051528E-003	3.0710301E+000
2.432692138545026E+003	-3.0050890E-003	3.0709155E+000
2.435692138469240E+003	-3.0052161E-003	3.0705910E+000
2.438692138393453E+003	-3.0036885E-003	3.0703619E+000
2.441692138317667E+003	-3.0042615E-003	3.0701137E+000
2.444692138241880E+003	-3.0046434E-003	3.0701518E+000
2.447692138166094E+003	-3.0048343E-003	3.0699036E+000
2.450692138090308E+003	-3.0053435E-003	3.0697320E+000
2.453692138014521E+003	-3.0037523E-003	3.0696363E+000
2.456692137938735E+003	-3.0040704E-003	3.0693882E+000
2.459692137862949E+003	-3.0047072E-003	3.0692546E+000
2.462692137787162E+003	-3.0049616E-003	3.0691781E+000
2.465692137711376E+003	-3.0048981E-003	3.0689299E+000
2.468692137635589E+003	-3.0047072E-003	3.0688727E+000
2.471692137559803E+003	-3.0049616E-003	3.0686817E+000
2.474692137484017E+003	-3.0043887E-003	3.0685291E+000
2.477692137408230E+003	-3.0054073E-003	3.0682428E+000
2.480692137332444E+003	-3.0045798E-003	3.0680518E+000
